residence_id,LOCATION,TYPE,province,city,full_addres
200,"(61.38445009524476, 31.072639646960976)",SUBURB,Markazi,Arak,"(139, 91, 'eZIrqteHHsHKF', 'hjXfxXeKz')"
201,"(95.6320657792962, 67.93022658463612)",SUBURB,Mazandaran,Sarta,"(29, 155, 'PWOVCzkA', 'pIRexbFDS')"
202,"(88.72681538345168, 37.661009872073116)",SUBURB,Tehran,Shahriar,"(7, 190, 'K', 'Ro')"
203,"(1.74058416584838, 53.80001717712789)",SUBURB,Khuzestan,Ahvaz,"(82, 40, 'MOyXMGviXHPDfVP', 'hpCwYH')"
204,"(50.763077675253655, 55.10876421169658)",CITY,Qom,Qom,"(156, 123, 'gBRQk', 'QznkynYvunNPFI')"
205,"(85.17819434356029, 77.38272251517574)",SUBURB,Hormozgan,Bandar Abbas,"(46, 127, 'nwKZtShLHkzGpc', 'GZdOTQOvoMsva')"
206,"(59.01618698961249, 55.87393893346224)",SUBURB,Markazi,Arak,"(47, 93, 'uN', 'ylFeJWgeQNAvqyq')"
207,"(63.65167603933667, 76.20376656260183)",SUBURB,Lorestan,Khoramabad,"(129, 80, 'jxIvkmfm', 'sZuPxiCs')"
208,"(12.741392505544514, 25.373938897145585)",SUBURB,Sistan va Baluchestan,Zahedan,"(146, 105, 'JCaJNScrVPwdK', 'ZRWApBENMNsRUs')"
209,"(20.360488245616757, 33.22575593863804)",CITY,Esfahan,Kashan,"(14, 128, 'FkqukA', 'luBYeCvCHFo')"
210,"(9.573452968274744, 85.69456307490981)",SUBURB,Khuzestan,Ahvaz,"(127, 84, 'GMrQfYRdl', 'uwYExJXPvZ')"
211,"(56.514722262551565, 86.47518299644625)",SUBURB,Kermanshah,Kermanshah,"(186, 15, 'yYz', 'AA')"
212,"(17.807759603875084, 23.906989717559355)",CITY,Golestan,Gorgan,"(134, 117, 'rwXEjmWEy', 'xBmfatuBfEm')"
213,"(85.87962587462667, 22.480105514241156)",CITY,Markazi,Arak,"(112, 19, 'SYSZN', 'K')"
214,"(29.86341265949244, 76.50517432140454)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(75, 84, 'xtwaibyxz', 'BjPRS')"
215,"(29.39288202098992, 69.16155656832598)",SUBURB,Esfahan,Kashan,"(129, 117, 'LxxF', 'q')"
216,"(37.13192270865642, 52.73398301263544)",SUBURB,Tehran,Tehran,"(26, 28, 'YqUh', 'SASbSiskCLBFm')"
217,"(81.49040988648731, 62.67841137323711)",CITY,Alborz,Karaj,"(103, 135, 'hPTFsCBHfB', 'mZYHYDaFo')"
218,"(46.1105825691564, 61.57547084884486)",CITY,azarbayjan-e Gharbi,Orumiyeh,"(58, 67, 'osVPbsIu', 'LHf')"
219,"(14.027913267701598, 90.61714891946781)",SUBURB,Kerman,Kerman,"(133, 179, 'dQJslvTkrqRPbwS', 'vw')"
220,"(35.74545857729212, 36.95964576656304)",SUBURB,Mazandaran,Qaem Shahr,"(169, 138, 'Dm', 'sVRGBzIvZb')"
221,"(70.98332489975802, 78.81089181824788)",CITY,Esfahan,Najafabad,"(94, 165, 'MWJijzUbweF', 'gOmFh')"
222,"(27.78540742832525, 83.27457148632594)",SUBURB,Gilan,Rasht,"(179, 26, 'uprnjwsQLkRZFY', 'lw')"
223,"(80.80001340857103, 46.69800721496708)",CITY,Kerman,Kerman,"(10, 144, 'HBNQBNosdU', 'Ld')"
224,"(75.61289579501278, 66.45807299812694)",CITY,Sistan va Baluchestan,Zahedan,"(176, 154, 'GpWHzPQIBfaWIO', 'YE')"
225,"(88.98088103978714, 76.1497705550982)",SUBURB,Tehran,Eslamshahr,"(85, 110, 'jHbL', 'splvzQsXWbBdWPu')"
226,"(81.82371366345636, 72.42453193981365)",CITY,Golestan,Gorgan,"(24, 0, 'PHckiq', 'XfFWTkrNpbp')"
227,"(3.738245841653365, 32.630956950315195)",CITY,Tehran,Eslamshahr,"(109, 137, 'MTSkZzQlGiMhc', 'dLvFnPxcMAsT')"
228,"(22.273229794900818, 21.98725380813209)",SUBURB,Mazandaran,Babol,"(139, 162, 'QfCd', 'fzTOR')"
229,"(91.57319798264015, 3.9140772722760175)",SUBURB,Mazandaran,Sarta,"(151, 26, 'nTSJmSikocQPW', 'PnAqFw')"
230,"(70.92484664919083, 6.115765145929153)",SUBURB,Tehran,Shahre Qods,"(158, 5, 'vnTXE', 'ezoFrgASJKF')"
231,"(91.49975583404691, 61.151449987369574)",SUBURB,Zanjan,Zanjan,"(146, 135, 'SoVkFujmewUPkOP', 'eNWwF')"
232,"(53.659526475556916, 19.53701728683528)",CITY,Qom,Qom,"(122, 79, 'ZAnCLD', 'ZUTQHdwC')"
233,"(73.60328290423746, 15.475016877690717)",CITY,Kermanshah,Kermanshah,"(137, 172, 'GkfYrXXj', 'N')"
234,"(58.99065351315973, 27.53743098811726)",CITY,Qazvin,Qazvin,"(52, 168, 'NUbrallkO', 'eZTvQDrAXESw')"
235,"(36.13791813075624, 83.55260986086293)",SUBURB,Lorestan,Khoramabad,"(145, 81, 'nUtNaYePXFksn', 'xRUsNC')"
236,"(18.25418605570609, 83.305365517218)",CITY,Hormozgan,Bandar Abbas,"(40, 182, 'zIpXmyChwiyE', 'OeDlQe')"
237,"(0.8656465309027639, 5.968580514026611)",CITY,Khuzestan,Dezful,"(158, 16, 'UfypoxwkxQEg', 'KaVmlHULjdxhBA')"
238,"(70.3017302044816, 65.19246480435937)",CITY,Hamadan,Hamadan,"(170, 64, 'mHAOXiDEYnSSMd', 'aGGpAlCmVUTrGz')"
239,"(91.88850989021937, 66.62862621090167)",CITY,Zanjan,Zanjan,"(84, 45, 'AAAt', 't')"
240,"(52.9537991265547, 99.62300870308233)",SUBURB,Esfahan,Esfahan,"(7, 162, 'DKYr', 'RzivODOnve')"
241,"(9.916388109650553, 65.33290474046802)",CITY,Markazi,Arak,"(144, 159, 'LcELGihF', 'YKPFLGNdzq')"
242,"(21.129398491258222, 91.74808442932171)",SUBURB,Khuzestan,Madan,"(37, 19, 'BCFScX', 'NqdGKa')"
243,"(89.29990763798398, 18.57964715267386)",SUBURB,Tehran,Shahriar,"(99, 40, 'bXDPKm', 'pePBELbNaRN')"
244,"(58.994913733388245, 85.54654987076093)",CITY,Gilan,Rasht,"(56, 91, 'DLZGV', 'cim')"
245,"(98.20129912779784, 98.39609360007894)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(161, 88, 'GoPrcrLQjIPTPV', 'OhLGlwL')"
246,"(75.58891796241498, 52.12576801612643)",CITY,Khuzestan,Madan,"(124, 45, 'bQsUCOI', 'vmzamgVxdUfnxH')"
247,"(96.11265245572883, 88.5493302196384)",CITY,Tehran,Eslamshahr,"(18, 45, 'jOR', 'gvzhBs')"
248,"(11.442019822091776, 37.92131585221892)",CITY,Gilan,Rasht,"(122, 51, 'lH', 'mUXbND')"
249,"(82.25335907618425, 74.79476391346009)",SUBURB,Tehran,Shahriar,"(49, 130, 'rqWbjDH', 'SNzkbvFxhMPssG')"
250,"(11.410838882482288, 19.86927440742232)",CITY,Markazi,Arak,"(21, 22, 'LyXEoTpo', 'clGeThtZVbqI')"
251,"(26.839268263377146, 45.04553676692048)",SUBURB,Fars,Shiraz,"(164, 126, 'ZbJK', 'tqLX')"
252,"(73.01625046036695, 61.02592345778913)",CITY,Esfahan,Najafabad,"(131, 162, 'czJgMapIB', 'ZQ')"
253,"(11.024393303283041, 50.64315283206567)",CITY,Mazandaran,Qaem Shahr,"(44, 27, 'OXXvPlVtIGs', 'uFXzQBZVtqqh')"
254,"(35.46149144072336, 73.87080508984441)",SUBURB,Alborz,Karaj,"(95, 29, 't', 'Tou')"
255,"(25.08452049272175, 54.142105334246914)",CITY,Esfahan,Kashan,"(147, 50, 'vkrfw', 'OosjtYAywgFr')"
256,"(32.98331431810113, 86.7411783383836)",SUBURB,Ardabil,Ardabil,"(80, 30, 'tzf', 'h')"
257,"(12.7478925087963, 55.64878484290673)",CITY,Ardabil,Ardabil,"(145, 180, 'DCh', 'Yt')"
258,"(81.95653553741566, 35.25525599559247)",SUBURB,Khuzestan,Madan,"(51, 70, 'CqWDVs', 'fQhv')"
259,"(0.5470549864980634, 52.12817532508548)",SUBURB,Tehran,Pakdasht,"(192, 187, 'OJWvcc', 'dDFquQ')"
260,"(37.196761452883784, 2.7818144484203278)",CITY,Kordestan,Sanandaj,"(29, 36, 'CQmZ', 'HjRrAfdN')"
261,"(90.3268896271905, 28.896144006732115)",CITY,Khorasan-e Razavi,Mashhad,"(141, 65, 'OqgucpEAST', 'zjMLaGYbOAn')"
262,"(98.11688772092232, 2.5988425746888755)",CITY,Qom,Qom,"(16, 116, 'qYjpudvCAG', 'yVKBlfJQ')"
263,"(70.38477259530647, 25.762889746921893)",CITY,Tehran,Tehran,"(83, 54, 'akm', 'iWVFsV')"
264,"(77.96427266194755, 54.35524996070986)",SUBURB,Mazandaran,Sarta,"(41, 86, 'Q', 'IrqF')"
265,"(26.891660459313883, 75.645153874335)",SUBURB,Ardabil,Ardabil,"(161, 93, 'FElYSHXvAT', 'vqGbgWTiWUYpoqn')"
266,"(1.7386611203112023, 24.520693683713667)",SUBURB,Esfahan,Esfahan,"(14, 123, 'dmCvq', 'VbMPUIKVfrfEYn')"
267,"(38.54159001498342, 97.90996191813748)",CITY,Mazandaran,Amol,"(190, 113, 'mhpfJ', 'ZBEJVRuoDot')"
268,"(2.1724515357957275, 34.66772226329784)",SUBURB,Mazandaran,Amol,"(99, 26, 'QOITKTWGlNnt', 'BU')"
269,"(61.76829535235242, 70.23402986195623)",CITY,Khuzestan,Ahvaz,"(98, 69, 'yfzcMw', 'DdDWjfJ')"
270,"(72.44446542996995, 49.02206998786001)",CITY,Khuzestan,Dezful,"(33, 91, 'UEgkWyPge', 'q')"
271,"(51.06954077748151, 39.13897662126624)",CITY,Alborz,Karaj,"(197, 47, 'nD', 'TtTvbEXSRlUHjNF')"
272,"(13.483850422349274, 67.15875544725212)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(123, 93, 'FCAYVsB', 'WitQOJuRsP')"
273,"(25.843121946770243, 62.67388303498041)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(44, 12, 'tzTUsLCNPMYlvaF', 'LnLtJT')"
274,"(43.227936591967605, 11.329696919236786)",CITY,Tehran,Tehran,"(121, 124, 'cGiGhuSkST', 'QMmyVNvbn')"
275,"(97.64829512877691, 75.71988741397642)",CITY,Kerman,Kerman,"(60, 185, 'xQBicYpAPG', 'CNxltp')"
276,"(55.00345907854337, 25.620874795338857)",CITY,Sistan va Baluchestan,Zahedan,"(103, 124, 'AJlzRLa', 'fxYzIwb')"
277,"(46.08422743728134, 88.4156831522107)",SUBURB,Kermanshah,Kermanshah,"(184, 175, 'SWvwnpoBes', 'l')"
278,"(27.138544180205937, 64.46576206151244)",SUBURB,Hamadan,Bahar,"(174, 96, 'YioapowhmSPomtr', 'GfxbD')"
279,"(1.8116325570752712, 55.59196556967992)",CITY,Khuzestan,Dezful,"(16, 173, 'dxnprVOvSXJUMHc', 'BQfPIszOtjGz')"
280,"(7.8504729014268415, 29.097259461221213)",CITY,Khuzestan,Ahvaz,"(32, 88, 'rIPQZaTaHcBJc', 'YxhvfSCxm')"
281,"(11.156418600465457, 63.978644260773756)",SUBURB,Esfahan,Kashan,"(6, 87, 'wFtDoKatKWcgYh', 'Mjaj')"
282,"(77.95756820516546, 80.48085478566705)",SUBURB,azarbayjan-e Gharbi,Orumiyeh,"(22, 74, 'qzIri', 'TzJOllzSl')"
283,"(38.48253272180086, 4.316833953111443)",CITY,Hamadan,Hamadan,"(74, 66, 'xmdppVftFLUVR', 'QGeHYsH')"
284,"(6.4505422593490565, 53.02613398996201)",CITY,Sistan va Baluchestan,Zahedan,"(51, 122, 'RPwt', 'xtqCSItywr')"
285,"(18.519719864931837, 74.41932581225115)",SUBURB,Hormozgan,Bandar Abbas,"(38, 9, 'yxxf', 'yoQTUctKDNoUOt')"
286,"(76.19420539025333, 69.81495815469948)",SUBURB,Golestan,Gorgan,"(55, 113, 'EOnVltLjYhH', 'dGAIgGDhDgDvy')"
287,"(43.611455135130605, 71.53427304141857)",CITY,Mazandaran,Qaem Shahr,"(183, 38, 'Ojum', 'MCBDAjqvNVGq')"
288,"(70.16376224108501, 88.01228536502273)",CITY,Tehran,Pakdasht,"(62, 64, 'xGeVUnutcDcS', 'MhGaJdXzBhcmZKy')"
289,"(82.06606600821159, 14.62538082802073)",CITY,Kermanshah,Kermanshah,"(114, 23, 'wTkfe', 'wc')"
290,"(49.25500803483256, 76.34657618461532)",SUBURB,Esfahan,Kashan,"(115, 78, 'tkRWA', 'skZd')"
291,"(61.40638618939928, 23.317854505185664)",SUBURB,Mazandaran,Amol,"(163, 98, 'COmWzoThAfk', 'GfjBu')"
292,"(9.202779417960095, 39.51436458404979)",CITY,Gilan,Rasht,"(53, 14, 'MgskUsKjWwZWX', 'yYNxhKuUkpw')"
293,"(33.02770385449638, 70.68113903174054)",SUBURB,Mazandaran,Sarta,"(125, 8, 'VUx', 'wKXG')"
294,"(95.82563202663515, 7.367507145054519)",SUBURB,Tehran,Eslamshahr,"(133, 144, 'IbEuLm', 'sESsBSfCCb')"
295,"(59.03300620912994, 84.89609334238833)",SUBURB,Khorasan-e Razavi,Sabzevar,"(69, 186, 'wKdOLb', 'zUqAXBtcB')"
296,"(49.700596631464954, 92.58405224590301)",CITY,Kermanshah,Kermanshah,"(7, 180, 'MKeXSSblnpDB', 'ZWaRBJcQ')"
297,"(17.056786270345693, 99.6361819077848)",CITY,Kordestan,Sanandaj,"(199, 84, 'Uy', 'zdqrZuxyEUO')"
298,"(2.864535945193669, 80.72114721826483)",SUBURB,Tehran,Eslamshahr,"(133, 164, 'EMJOPEn', 'X')"
299,"(21.556906830925758, 61.311359552870336)",CITY,Mazandaran,Amol,"(24, 114, 'PLpZbrQHyaRa', 'HNw')"
300,"(62.695920352889054, 29.010033560460524)",CITY,Khorasan-e Razavi,Mashhad,"(108, 35, 'KnPSaNiAirjlcKm', 'HjkmzGzlRN')"
301,"(78.3657528801048, 97.98176145954618)",SUBURB,Qazvin,Qazvin,"(195, 74, 'joaAxjDOTXc', 'icoPuXLk')"
302,"(5.758210496844807, 39.401607012609176)",SUBURB,Yazd,Yazd,"(141, 116, 'QIsXkcKcput', 'ICRjvPnbpiG')"
303,"(89.44784897711534, 85.05475442511745)",SUBURB,Tehran,Shahre Qods,"(111, 31, 'LaGni', 'jEqlzx')"
304,"(30.74734155830422, 54.947370824386056)",SUBURB,Lorestan,Borujerd,"(88, 98, 'zcbZqwrya', 'imqdQ')"
305,"(60.59914292276248, 96.47533648276311)",CITY,Ardabil,Ardabil,"(67, 33, 'uCWttsakU', 'ecVRGefSHuy')"
306,"(97.69858152691702, 66.78339989839046)",CITY,Tehran,Shahre Qods,"(101, 57, 'rUFKv', 'OnOccgIa')"
307,"(30.416422879215197, 71.76805236263904)",CITY,Mazandaran,Amol,"(94, 173, 'bWenwQ', 'ELwkuCgfMBHeEo')"
308,"(42.80544584522813, 33.257851395448235)",CITY,Tehran,Malard,"(13, 193, 'aDOcFLUPDpcXOC', 'FrkbYmEtoKi')"
309,"(13.83503589954229, 93.83421563188105)",CITY,Gilan,Rasht,"(103, 174, 'Jkfylfipc', 'kwJjmTaG')"
310,"(95.41418746664326, 52.89645569358456)",CITY,Khorasan-e Razavi,Sabzevar,"(79, 73, 'sW', 'DM')"
311,"(94.83652215389631, 51.64113892774815)",SUBURB,Markazi,Arak,"(92, 23, 'WX', 'KMZIrxhm')"
312,"(79.78068704936541, 37.43246598936557)",CITY,Alborz,Karaj,"(68, 99, 'hCQXHzXlEdqOgaW', 'zmmxgPxHWXBlyw')"
313,"(78.79192969320746, 85.05914098652119)",CITY,Khorasan-e Razavi,Mashhad,"(177, 5, 'wfFgixJ', 'C')"
314,"(74.0056931496961, 74.66865659881876)",CITY,Mazandaran,Babol,"(124, 156, 'r', 'PMOPPYOqdl')"
315,"(49.545665880570645, 82.10188288287952)",SUBURB,Khorasan-e Razavi,Mashhad,"(141, 107, 'XqtCDJ', 'gqSRtbXXK')"
316,"(73.53880955019902, 29.425634229146336)",CITY,Kermanshah,Kermanshah,"(43, 117, 'ZDKTGnwMTYzj', 'eaXKuIWKDkvkB')"
317,"(69.48165336876868, 71.90664156123107)",CITY,Khorasan-e Razavi,Sabzevar,"(77, 113, 'J', 'zafCChwmFuGY')"
318,"(94.59944316740338, 73.13826293068917)",CITY,Mazandaran,Amol,"(189, 184, 'axBRqJSZtHRE', 'TUh')"
319,"(8.167784111092525, 72.69750421333289)",SUBURB,Gilan,Rasht,"(59, 100, 'TyqZodMBKhhLUAG', 'KLNhmLKhBp')"
320,"(49.7640520149929, 53.45553164751108)",CITY,Tehran,Tehran,"(146, 139, 'iqFPNJN', 'lgTGt')"
321,"(90.44895683445773, 77.2392438766635)",SUBURB,Tehran,Shahre Qods,"(144, 200, 'wToWMN', 'xBzCMDdlJ')"
322,"(59.818699136565215, 96.30796141187798)",SUBURB,Golestan,Gorgan,"(144, 175, 'gYHpWPGmRaPZ', 'AmOzbShaFvFTR')"
323,"(13.562355528807512, 44.737703803016295)",SUBURB,Tehran,Eslamshahr,"(193, 91, 'sBCjoToxnwjWk', 'IXHEi')"
324,"(85.25967341384442, 60.380535589582905)",CITY,Khuzestan,Madan,"(156, 168, 'F', 'XFiKSO')"
325,"(12.196927805779968, 57.12401685763392)",SUBURB,Esfahan,Esfahan,"(48, 67, 'JqxK', 'zFwWIdPNn')"
326,"(65.91890581945098, 84.03136597487575)",CITY,Esfahan,Najafabad,"(160, 169, 'lxrFPSSZKMAw', 'HjmCJqIXWYZj')"
327,"(57.75597238356445, 38.564921552270405)",CITY,Mazandaran,Amol,"(130, 53, 'sgH', 'iKfawJuwLFL')"
328,"(42.53077868207611, 19.527065325435732)",SUBURB,Khuzestan,Dezful,"(19, 184, 'qsy', 'yCGsVikLcpEaM')"
329,"(24.942444452114266, 87.55551121096823)",SUBURB,Tehran,Pakdasht,"(107, 131, 'lVSwwd', 'HDY')"
330,"(83.1770267540627, 40.331758012146466)",SUBURB,Tehran,Tehran,"(94, 164, 'y', 'xobJffflfUiw')"
331,"(59.853640761183144, 57.24383107099247)",CITY,Hormozgan,Bandar Abbas,"(10, 33, 'xbYBnaCpqHxa', 'DG')"
332,"(90.1264479527002, 8.178941547873553)",CITY,Mazandaran,Qaem Shahr,"(163, 62, 'oMRB', 'Y')"
333,"(22.82728726247617, 41.08347510699685)",SUBURB,Khuzestan,Ahvaz,"(138, 126, 'wplLmmnhdKeoP', 'UMskLfAyiAkZ')"
334,"(63.581455103574655, 83.78335436101926)",SUBURB,Mazandaran,Qaem Shahr,"(9, 154, 'olzeqY', 'jxectMW')"
335,"(93.4781073358844, 72.07981317319881)",CITY,Mazandaran,Sarta,"(22, 114, 'FLWkmG', 'GynyOetUipoTvS')"
336,"(9.359569813237222, 30.341154142001013)",CITY,Tehran,Tehran,"(134, 177, 'MEZmnhQVka', 'PcGkHvDTgVajh')"
337,"(61.82569428261897, 17.466964858148724)",SUBURB,Alborz,Karaj,"(85, 184, 'tZRdYJV', 'eHThfCnSZUGsc')"
338,"(56.633230780641256, 82.94921711823535)",CITY,Fars,Shiraz,"(19, 58, 'udJNVuISfLZNI', 'DegQJlXFaex')"
339,"(22.96708597686502, 77.84206130326919)",SUBURB,Lorestan,Borujerd,"(55, 11, 'bdwGdrWBJcexx', 'ojLqVhGeFJ')"
340,"(64.73613783231306, 85.9495960553493)",SUBURB,Kordestan,Sanandaj,"(73, 100, 'CunVXK', 'ItvNeECRNWhDIH')"
341,"(14.67006239514741, 33.58544981935733)",CITY,Tehran,Malard,"(158, 16, 'XQpHoNAsmJIbTTA', 'YbPnjjiGcTaF')"
342,"(72.08621771139993, 46.03127791174993)",SUBURB,Zanjan,Zanjan,"(45, 16, 'Vnv', 'pMIr')"
343,"(89.98071590972714, 40.06942665172611)",SUBURB,Khuzestan,Dezful,"(176, 91, 'dGzgqFgxw', 'gIOdYEiLwk')"
344,"(23.92611003533225, 27.368595197948352)",CITY,Yazd,Yazd,"(51, 67, 'rwoedF', 'gIsVws')"
345,"(17.601794402986883, 59.381041628944395)",CITY,Hamadan,Hamadan,"(24, 120, 'twNN', 'b')"
346,"(35.46769369213353, 47.13185890812088)",CITY,Hamadan,Bahar,"(31, 70, 'fwnWJUTIEqZ', 'DIKiM')"
347,"(1.478957831289729, 19.78519519744242)",CITY,Tehran,Eslamshahr,"(15, 160, 'OeVIfrKTtz', 'lfkryJjkv')"
348,"(81.18360189186954, 11.79729761349484)",SUBURB,Kerman,Kerman,"(88, 159, 'MiuOjuWMBB', 'drWlWTZXeG')"
349,"(36.70503818627587, 83.6784298346685)",SUBURB,Tehran,Malard,"(135, 71, 'DovgrtKTvij', 'hbXpkSuJmv')"
350,"(53.380003508178575, 40.74873565209571)",CITY,Lorestan,Borujerd,"(88, 22, 'ptrSfq', 'x')"
351,"(76.4345074437873, 68.48213834965384)",SUBURB,Markazi,Arak,"(119, 99, 'HoqKmDhroO', 'JANULOZARbhgJGZ')"
352,"(76.24926124973102, 63.466518597442004)",CITY,Kermanshah,Kermanshah,"(56, 16, 'HWMMtKMGKQ', 'y')"
353,"(42.92569634171014, 10.054375983217467)",SUBURB,Golestan,Gorgan,"(113, 104, 'ySkK', 'Bd')"
354,"(25.251308277282668, 3.396994525100838)",SUBURB,Kordestan,Sanandaj,"(168, 168, 'JFCgqM', 'XjeRJUVvYJwkb')"
355,"(3.900846262855062, 50.24542103578863)",CITY,Alborz,Karaj,"(85, 74, 'wi', 'jzZPdsOiy')"
356,"(92.68923843437425, 30.996689921064714)",CITY,Fars,Shiraz,"(150, 122, 'f', 'NmciukjQCmMZK')"
357,"(18.565716948025823, 97.90546836804222)",SUBURB,Khuzestan,Dezful,"(36, 84, 'T', 'IJocDUaWeOmqp')"
358,"(14.088761573469721, 22.3666484020547)",CITY,Qom,Qom,"(15, 115, 'sWXkYOOTtldkwuD', 'iRd')"
359,"(54.02058296622795, 67.55823487020888)",CITY,Mazandaran,Qaem Shahr,"(164, 121, 'HowSvm', 'IHGpaAHawNkKBdK')"
360,"(58.097225417639585, 63.24756010528255)",SUBURB,Tehran,Eslamshahr,"(170, 157, 'NkObpJ', 'jme')"
361,"(90.8709250380844, 86.99232590457416)",CITY,Esfahan,Esfahan,"(92, 194, 'uvpy', 'MD')"
362,"(72.59964356659508, 87.29640749234565)",CITY,azarbayjan-e Sharqi,Tabriz,"(174, 58, 'TLtIQpQMOZTDFk', 'YvTHrzNedH')"
363,"(7.701679440286235, 36.78033241379558)",SUBURB,Qazvin,Qazvin,"(68, 133, 'oseqCoQ', 'xZAJUQkq')"
364,"(97.59575959883135, 70.40855978600166)",CITY,Tehran,Eslamshahr,"(31, 156, 'f', 'EKTjojkH')"
365,"(20.96760153490176, 59.838643427558516)",SUBURB,Esfahan,Najafabad,"(111, 176, 'INTKMMUvBZXWG', 'o')"
366,"(33.94636534425602, 76.26682861810093)",CITY,Gilan,Rasht,"(106, 102, 'gKPl', 'nOTdaQu')"
367,"(76.71790717075059, 59.743860111423466)",SUBURB,Tehran,Shahre Qods,"(118, 191, 'LMwJLPauIjTGae', 'aRli')"
368,"(82.45719046461679, 36.99340410242815)",SUBURB,Markazi,Arak,"(97, 3, 'UXSQGmnfk', 'pVNRBCOG')"
369,"(41.72517910676361, 70.53844447592242)",CITY,Khuzestan,Ahvaz,"(178, 47, 'lxVO', 'vvAHe')"
370,"(65.24566682989091, 61.913759682330614)",CITY,Kerman,Kerman,"(114, 1, 'hBYTU', 'VwffxLccOpM')"
371,"(38.86613194912164, 18.546104225374094)",CITY,Qazvin,Qazvin,"(8, 190, 'dKRPTovtNnCvzg', 'UenYGh')"
372,"(60.74387718086721, 54.73948017606385)",CITY,Ardabil,Ardabil,"(135, 95, 'aOgQDBVZKJ', 'QWszqxftLUh')"
373,"(9.050708648517425, 28.17865066646673)",CITY,Markazi,Arak,"(85, 1, 'GkGCBmYwi', 'JUyrPQDwRQ')"
374,"(42.75890428823591, 77.99687246028199)",CITY,Lorestan,Borujerd,"(40, 176, 'ypWa', 'CnmC')"
375,"(42.2692272276069, 99.16322559440974)",SUBURB,Sistan va Baluchestan,Zahedan,"(30, 56, 'KDiFa', 'kh')"
376,"(80.53361945557725, 89.53668777754173)",SUBURB,Tehran,Eslamshahr,"(8, 118, 'BzOGnICl', 'mPfMbHBw')"
377,"(73.72761488722578, 42.6738693720243)",CITY,Khuzestan,Dezful,"(144, 179, 'Halu', 'wWkmXxskOCZGzw')"
378,"(87.2814815358127, 47.10694131911204)",CITY,Khuzestan,Dezful,"(177, 16, 'O', 'QuEiuAYWo')"
379,"(40.213077806252564, 41.54101730631582)",CITY,azarbayjan-e Gharbi,Orumiyeh,"(84, 42, 'XrVX', 'ZHbURSsOofWGzuK')"
380,"(85.36649074444757, 79.52004678413059)",SUBURB,Khorasan-e Razavi,Mashhad,"(13, 123, 'ZS', 'SvxkNRv')"
381,"(93.86069529986196, 6.02406584391364)",CITY,Hamadan,Hamadan,"(141, 90, 'qUZztrHJ', 'w')"
382,"(63.128610838827605, 88.37032800563416)",SUBURB,Tehran,Tehran,"(163, 8, 'FedKcNDYp', 'WG')"
383,"(40.01300652804065, 57.68153502055024)",SUBURB,Qom,Qom,"(20, 97, 'ohTbxi', 'mgBqYScjXlKa')"
384,"(80.93365382280821, 45.39459368216215)",SUBURB,Hormozgan,Bandar Abbas,"(17, 10, 'lvRKgJ', 'hsrRsgTG')"
385,"(39.77403464860241, 10.101685852439868)",CITY,Gilan,Rasht,"(73, 198, 'zWNaVjWyUpUxFId', 'LJ')"
386,"(5.4718429762503735, 79.19298910024419)",SUBURB,Lorestan,Khoramabad,"(156, 25, 'Qw', 'ZW')"
387,"(3.726031068947011, 97.7906668998813)",CITY,Khuzestan,Ahvaz,"(115, 191, 'EXXEAFzyPAL', 'ZIHLc')"
388,"(37.63698140111457, 17.797218600919194)",CITY,Khorasan-e Razavi,Sabzevar,"(66, 121, 'n', 'wQeCbzepKvIPy')"
389,"(75.54302694422482, 77.20053385406112)",CITY,Hormozgan,Bandar Abbas,"(14, 130, 'sxN', 'eLfwDQLp')"
390,"(44.47272284296736, 56.405023945908994)",SUBURB,Tehran,Tehran,"(197, 141, 'dAHlGlQROfzlwSr', 'bvyjGdxPG')"
391,"(68.14523991102465, 66.9928864216008)",SUBURB,Mazandaran,Qaem Shahr,"(36, 145, 'lfkNiAytPcBC', 'dCsMV')"
392,"(99.40208718835164, 72.58253745347623)",SUBURB,Sistan va Baluchestan,Zahedan,"(47, 175, 'TgKWGIDqqJtzrj', 'uQpdChrm')"
393,"(54.8245928411471, 47.415474038014395)",CITY,Khuzestan,Dezful,"(168, 78, 'OLuQgPAG', 'LoRfL')"
394,"(10.859616618593193, 85.71386868350133)",SUBURB,Qom,Qom,"(16, 50, 'tro', 'UgMUBTdW')"
395,"(8.353207976576515, 67.68737703916806)",SUBURB,Mazandaran,Amol,"(152, 101, 'uVXbIXvYTZ', 'btrJerjUnCvW')"
396,"(54.274375517168636, 52.90803236523522)",CITY,Alborz,Karaj,"(182, 42, 'gZ', 'dmBHNlVAObjB')"
397,"(25.838349904800452, 2.374144459211047)",CITY,Khorasan-e Razavi,Sabzevar,"(132, 199, 'davmMd', 'FwENijTvofKOQN')"
398,"(88.89348584022855, 7.626036793426794)",SUBURB,Esfahan,Esfahan,"(177, 65, 'sGpESqokKtz', 'Rx')"
399,"(13.844408021270983, 43.33756244890291)",CITY,Tehran,Malard,"(72, 149, 'gQlSHpuTebZ', 'dMFKRUYNRreI')"
400,"(56.31102169221346, 32.70244167906178)",SUBURB,Khuzestan,Ahvaz,"(25, 3, 'hOzr', 'B')"
