REPORT_ID,ACCEPTED,EXPLANATION,PENALTY,START_DATE,END_DATE,GUEST_ID,RID
177,False,mFGOeUVULelBfYLINBVxYsDTZEnJhkvBOGtZDyAyKuu,32.45,2018-11-06,2022-09-11,5951288715,836
178,True,JEbgqgHJZLZOgpAYGryDOaCDTaDyPqpUHzD,613.81,1965-07-06,1969-07-05,0038399118,3855
179,True,nVhznRYFazOlyPdNlUZzvZnvsLXCuVjehLsOIwsaApqLfuKXlgbqzJJjavDzvZnfAzXEwjqQc,714.35,1991-12-09,2020-11-21,2031912578,1367
180,True,CUnvTIbSGnVospcPWBZLFPEPnZQZODEqBijaecwFHPGtkwLrgwRQxcocwpmRIUVTzdhFzIIGbTcPTYZJWgNiUVhIDqmsHdJnEHDy,292.02,2006-09-29,2020-02-12,3568803316,3104
181,True,fSNQDUSPiYMFMyXqwygilYkbXiuz,318.93,1968-09-26,1992-03-16,6722275631,2864
182,False,BDPKZxyYwMcwsOBMEYFShNncBjzuwsSRHxhHxqXYPMiJGrMExXxBsGUUWTtdAuQgXVbJlVnNoYTNfucVssqGaNmKZzzWCwISNUlM,847.53,2001-07-12,2010-04-08,4304750298,407
183,False,geyyvcweUktwtJKBLiyWPnWSaGJuwwTqkXqUdBfzpnCsiMaVSPHNfZIVhcAuZFjtYpBCOJbwfaD,888.35,1986-06-11,2021-01-13,1935835887,836
184,False,bvphDaztlZRfsVOZEffQaXDpXHQ,783.39,1999-10-13,2005-07-09,6694756279,4369
185,False,CsUGEUAUnRQpaXhWVYjgHKBSjjPSEdqPCXd,175.5,2012-11-18,2019-02-16,6928481694,3781
186,False,RrVTkyBOWkNTNTJRZEpKCheppPbLBSvVTlXDVryCmDhrfmHqLxNjMRVXksQPvJU,860.01,2023-05-25,2023-06-10,3997473296,894
187,True,GbxFevACLCrbrUfPCJBpXdQwbiiFXh,53.12,2003-04-22,2010-08-22,2452028990,1230
188,True,CdsvkJustahstpVirNAUJRdIJGHREiRMDGLAguQdaKshFflX,785.01,2001-09-27,2007-12-31,0436319810,2812
189,False,ggziFcSylkAtsUEmxezqfhBCoKyOXjcSzJtZRTmXkFrHSRmHpwrPRrZMbFryfbXlfVUJkAIVGKScDxrkaGVMoxNZUVd,888.87,1965-05-19,1996-03-03,0694112339,242
190,True,SiUaXCJHprUStXrgbKwTEeJKPcQGDEAbtoFphpisCHXxfFQVAwsNKNkugUSWDurQPiUZRGHqCwK,919.49,1984-04-10,2009-05-21,6060940170,2912
191,False,phlNJyaVAdcfhkKtjvynmLZUdaPQxvkPABHqpxNSfSzhLWYNwrquYbTEGMQXNYfDYavfcmwidiopuLanTVBVYvUregsaldWzlCH,187.94,1977-09-25,2010-01-28,6887861926,2910
192,True,UwKAvjHCOBagMomIzoBSLXfy,68.24,2018-06-21,2022-03-01,9985930324,4741
193,True,MekOslhNnXYOKLBuYaYxZDspKjIMryCMzlopWhQSzGzHIe,51.19,2013-08-18,2022-06-13,1480006661,1750
194,True,llqODCvJBrIGyEaKUMbLZLnOifXUNNcLsVCEqVGAqCepPsqamZkbaHzanFUYxqZLhDBYfgGNAWeLwHxgKwyStWSKAltPNHd,961.79,1985-04-13,1996-05-08,0547967697,575
195,True,tDhvnQeprmfqIWWUcODKNiTcdLyCObbUpjZOVYeemdIIRyOXreqFWwUIgHBkHEjTdNcba,661.31,1950-04-21,1963-08-21,1700275401,2518
196,True,BbJrlkNJykjqOjETlPnMcoFBfXovidvCIdwDgNmsblxNvQovjnZVfReJDRrcCBncxPusEDwcszQZO,644.44,1985-11-14,2018-12-12,9293420958,1644
197,False,WOiyQlZsYvrMsTFMqXGmFAacWV,70.14,1999-07-21,2021-10-26,4553175107,1526
198,True,KhfyMUzybHMdGsrQIhTefMVCZNJvzhAExqlKrvcBsfqeLFXcpTuVkIlfNUxtTQGgaPxyPfJE,182.8,1974-06-11,2014-02-15,9485461982,1325
199,False,wleEYUczCpRLKMyvjPfeGNDShEOjtgKdWUnDKVcJaGIDVWEQLXbfiuhWFMNrffigNjKXsau,752.93,1990-07-25,1992-09-10,9846575039,2611
200,False,xaweRmCVtWTeRuyrMGFiRnuyfXxa,392.03,1979-03-03,1996-02-03,1271774838,482
201,True,NqZCdmXcxgqznuPmdscQodjjcTHTSXsandZiMVPtTaZe,319.8,1984-07-13,1989-01-10,2766956460,3167
202,False,nSzuzVJkKblyByowILlCweWBXbmQSGpcsvQHjBPNrRtuTwhuludLnqlqnVDM,658.71,1981-03-03,1999-12-10,1200644094,23
203,True,kUqfIlDPlOLfDebsIUHbrTHNdNhvgCajkJnaffPMamDQTMSaDwcTY,14.44,1960-03-13,1968-03-21,5073234069,4658
204,True,kTiUgCnOyDsTgwu,116.31,1973-01-09,1978-08-04,2937293563,138
205,False,OmBePdGnHtcaCHFFQVlXeTgtHAYIu,218.59,1977-06-20,1997-04-21,7947336323,38
206,True,MzTNpHHAvSNmIomUquBBjVNFeqAFhleIYGGTSnlBlGYYRyYRcUkrtbikiNUmEcJwJTtuDLMvb,781.92,2017-07-01,2021-06-13,5105729994,240
207,True,SLSVPLSdZo,517.27,2016-08-24,2022-01-10,1613210255,3157
208,False,atxcZsbShbRzHuJusuriuSYZvZKhwkaBKJaAnykZRnnPUztYhUGujiIJmeXzSOR,215.32,2002-11-24,2017-02-02,8988330082,1600
209,False,yzudGiAjGEHcqANjELElIGEDaVEtIHxEVYYQK,391.34,1975-10-24,1984-11-11,0113395663,1659
210,False,hnpqORqSdzSZIphBuDPnfLGquiyAAnJQEFrAwk,597.94,1982-01-21,2003-01-15,5025481609,4734
211,False,McepnTPtiGFoVOXyfVtbrRvnQECavHOyqbSrFCQB,887.47,1958-01-12,1976-02-24,2697004970,3677
212,False,fxHUulwxUSnhVDJTyqshzOMd,551.49,1973-09-25,2022-06-05,6065771938,3053
213,False,WTeRasEKcDH,32.98,1961-08-19,1970-06-10,1020212369,2045
214,True,lhFYkQNrebuIzUinsIXBlAkRCWBQDzMsxlIrEzSIYMFxfErLLyMlz,364.61,1972-02-18,1975-03-19,3669053191,4591
215,False,TAorsopwJEFPsZxYygKiUpgymPqkuQJmftJz,799.66,1960-04-22,1973-01-27,8390867123,4465
216,True,SWnJVGXVMvxFamlUOhQ,147.58,1974-09-23,1994-01-31,2661407051,1515
217,False,WAnfGyPkINmurQPKhyJAEySNtVgdIiobAAXcCXMrhX,485.19,1975-01-13,2017-05-22,6407421372,2029
218,True,aATFvjOKkzjJxXwFcfyMR,301.58,1985-08-03,1990-02-19,2925294152,4281
219,True,IrjhMllgmfmUhtdkzkMRFgWnEC,461.95,1987-05-11,1992-06-30,3928834918,2344
220,True,HnfJuelxOEVhsZbPuPGzdUrSrlFAqCbDbJSDQpWoSXjkBGnBsqfplIVsFyxjkENRaRizNd,923.05,1987-05-17,2018-07-22,5516208786,893
221,False,mXQkNPDEsKbuOAzdmUHsPvMMGShPHVZtjzqvihdDeVVBru,46.39,2009-10-04,2018-01-18,1737761062,4213
222,True,zmNefmvEzJXfQWjfJXMzNpBQVWQVABqJdPVJkpfBGxQKsNLtWtDRRrSyCBQXZtLsPRpdVjqazorkPdEfRwLWMqnwoIIbD,320.14,1961-11-11,2015-09-13,6080950600,1997
223,True,MuPGdnQYHqHUwkGpOeGGmLXQ,871.66,1950-01-14,2011-10-22,0772639637,4228
224,True,gRpnNhbaBQFkZkugqdnlzezPoFsMvCwuPPhqlvenoHdICggYbfrEdqygrPxT,748.25,1964-06-20,1979-08-10,2460933063,1394
225,False,JsSQYzfarnESlQGjUdxZcVtdedwODKQnWQBxXxLSSwCnANqerfoJtjHnABDvMoWVFbVxdqPZViXeNtdwoXIPTMt,863.1,1992-01-24,2022-06-19,9326847626,2401
226,False,TEWTPHuAMabQvldrMgEpnuYIwtCupjQGopRjyYmmCSxavOFauEzCdSqcSZmAEdVOkMTDsYGKoOqrebNJXCidkDGf,896.84,1954-02-23,2021-01-04,7459317408,4601
227,False,LWcrgaYzkZGwAygZieQhYWkLqVZwPrOwMPrQbpnEuoWoeeMbZWsxVykaAlfCjJUqRlZBFW,790.77,1986-06-16,1988-10-18,8756974846,87
228,False,sQupRrHeuUeoCtUTqDTtxMYFJBajqHMfUSPKismjcZNvpfFOmZvaKXGaTAxmSzZtqCEJLl,648.35,1986-02-22,1998-06-14,3442042357,4287
229,True,vqTsZGHzpPWQr,365.62,1958-12-10,2011-06-14,8140764445,971
230,False,YvLdwswzdynkwPZjGrFJSxRPUxlwvojFLLZpsXTJmlGILDlqBHXKkXEWXhiMiKtLMBtehAa,713.62,1954-07-03,1969-07-08,9135730101,4012
231,False,vHbsvGUCEoNobGiXVpNqrSQFxzboIOvIbI,978.24,1980-06-27,2001-01-31,0204738739,3595
232,True,ITJTGWSoqnOqqfrbnxlEFLbSAPhaeWmBmzagaepgIDPMrf,210.71,1998-05-04,2014-03-22,9871863901,1322
233,True,XikkqwjbYCAkUJkHhvEHcSpGIEyglczQGoJwHglmdUFnaHdaRxuWGiJyEuJrTalnnsu,266.75,2003-03-10,2005-11-13,4590808962,1306
234,True,lStLCfkGQYJfDSepfTTJCpyTUszFwjeTAlTeFKtfoNvCMDLhZtnjYXGQeBaCHJMKBtEB,621.14,1992-06-18,2015-11-19,1924474855,947
235,False,jVogpdPRoevNaYWVeounjobxLINHkhd,488.24,2005-09-01,2014-01-27,3412939168,1162
236,False,tGLHfVPNhaCwikmaItlQOi,288.92,1958-11-27,1963-09-20,8828704397,824
237,False,gyYXsnjxSE,783.46,1956-06-14,1969-11-08,9486024986,2232
238,True,YjcesWdDuZYwtsOlLftwyanYacLTAkGkxRgROjCGeLPIlvki,851.46,1987-09-29,2010-09-12,1068481234,1527
239,True,GPniDWOqjkXxQBpeBsNKLjR,10.78,2006-05-06,2010-11-28,7847839267,746
240,False,VaHRLIeDkPRvCAEimXWUrYrERiRXcCUaTDhnnOWCOwifFX,69.44,1987-01-06,2002-09-07,8385477032,2652
241,True,VLKzdDUZrGjgdWvTSCuQHRHn,996.58,1976-01-22,2017-11-22,7153965867,2264
242,True,iwIoTKTgxGH,54.17,1994-02-16,1998-12-07,4834393585,2665
243,True,CcHAyKnGXwgTFhAAWhqhlTUzukJPrMWAFuHEgMcAiLdudsoKyoleKLjGwjSbtdL,460.93,2006-12-21,2016-05-21,3145289403,3007
244,True,FkRMVxzreARLYGuChUQliBaPnWUEuDjrLeufoO,709.03,2007-09-03,2023-07-14,2335609245,2287
245,False,sCwaGXkRDdiDFrOQsgZwyEGJKYrpFUSoPJAnnPCytCPdxV,534.11,1962-02-23,1977-02-10,4501369121,4023
246,False,dLJmWaFSnZjVrscXUuNGOgmITDDOGrsltYSxFzQHTIFGbgxgSoerxHMsBoMz,180.63,2014-09-15,2016-11-25,4100572367,1181
247,True,chLmQHeiqJWdpJAiPAOeYlkELQwRpYEXKhHhKBDPeRCPsUmjKURsyJiOtyPCkAlWSpbgJBhGEyiuJGqSjKF,418.72,1983-11-15,2022-06-01,1332480074,4902
248,True,fPQcujJxJoeIOIBGiFxsWfXbwfAdBMXBpajZbuzMPYKcLDyoNQRvFwTQoRZVloByhiUdnjTPLcJntusUMV,887.35,2010-06-20,2011-02-09,5154083223,253
249,False,sodIBVfMyBUMuYpYLxuSHcIdVPQoLTuxfuvqNXYcyucGqPxMfBNJLtnUdzcTunYeBBPp,785.72,1988-02-07,2020-12-03,8595059974,1022
250,False,kLWoeYNyWcZVKdtzwmrgXrhNTuyLUjTqGAgtZsSIvMyyttuYsUtgizmtVNQOiotkVwFIAPnWVxQhwd,18.71,1965-05-04,1999-07-20,9155513577,852
251,False,HVSybtWZqAmIaZJtCfWGJDdLmlLoPGtbrZZnsLziGBDkyONsqowhcJwhJedFyYsgkKPpMXHA,880.35,1988-02-20,2014-03-27,1631330270,3893
252,False,ivPAwzEtnsShpAYRbUXOQqSsLZXkdXVsVMAVkhvoYJtDGWJXnJZYgHWTLbMIXxKvCxrVGCnCvVCyXtbEfNExIKKMfoP,506.87,1971-07-19,1983-01-11,7947336323,1828
253,False,aSpVYivIZdSxYfVOM,692.78,2018-08-30,2021-04-01,2525897391,733
254,False,EVxnSHPvRDdvJYUhuMNwsmfSZnWybDipEwdcrGYAHBKuxHplmSdXmhIhlCgSIzj,79.35,2017-02-28,2022-08-12,1625853971,4581
255,False,roSZdqHLQnSUgLswrjqMe,146.02,2007-08-19,2020-01-03,8397098643,1386
256,True,oZlhNPJSdXNtDUWwzMXkfBVliZPKKeEynJKFIKbdYBiIshCbtFnpsbRGLxLSVPmcGSFFIwLenqHvqIlhBXiK,149.59,1999-11-29,2005-09-10,7102841279,1714
257,False,ZQMGKraDKOGQkBTwSIdxtbuQbiOvxzhwBImyXLYXqmkwipjvPahsmSFbfTnKcfRyHwjwEWEetWHmfHdqdCpZlsDJVhOE,352.57,1953-12-26,1997-04-19,7393222827,2654
258,True,ZEavGRZNSfWbuORLpmVSsZuJpVgohURmbW,30.01,1981-04-03,1997-03-08,2729441373,2159
259,False,fQfTsrbKtoZlwraBiVHecyJedwkYskYSQcqKICfBEkjafcn,54.31,1956-01-14,1969-11-23,5546826983,101
260,False,yTGeMgBnkPfnqOGaDeQMaCvwgBovAwhDaCzHMALBDHKXTBCldggZBYEWnhckfUuePACcWHORJknRHNHdGGOWHNHqsaMt,347.6,1967-09-03,2008-10-22,7429976174,4774
261,False,aNXiDxpTGavhBcMtVSOZawNzRMyVvnl,267.19,2014-07-10,2018-01-04,7102841279,349
262,False,JvbifsvwcPUoWWFauEuVqZlgyUlgiSJjBZfEtMZLAyJCkecsEfYvyOuOeUhUJNZbIcnilXfzIPfrHqdvvTy,345.28,1984-07-31,1995-07-04,1143005527,1797
263,True,ulvdJzGUeYdWlXwprGPHiUapzjpWfRcuDsSzEkOgHDNcFnhAUv,695.94,1951-12-07,2017-05-07,6926693723,4771
264,False,vvavLHtwBlEMVl,615.74,1972-06-05,1975-03-01,3797207733,1532
265,False,tLnWzopHEMTkXhDQObbHjJrPUfyMPoKnPEHiTQPzsg,671.77,2001-05-03,2013-02-20,2474899641,1320
266,True,dCbjbFJiANAqGpfUkUHCgqjRyqEWHCEoQkaGY,333.11,2013-03-23,2022-03-19,0279880893,1521
267,False,hBdrLkXVdOlVFvqDkmwnKjnFadoMeCWTasOJgDURwFbhDVro,217.4,1985-10-10,1997-10-25,5439128013,4432
268,True,CESpioBwhAupccASmViIyScZjeZBNErCqKPdFmkCCheEpnCHQVCHEG,212.48,1979-06-06,2002-05-03,6306309934,2822
269,True,hqUFOzYhNJkAsXPctTRgBVIcTdMKjdmxcC,836.14,1983-06-28,2000-12-31,1737761062,3298
270,False,rlViDwJSQmaipsESGmhXlrYrNsGEnSbPFKhZEZxB,606.76,2007-08-10,2013-02-09,2962036590,4540
271,True,BqHNWvmHmCbpZbSbCIUISaVApgrYOqOsjGdZ,28.75,2001-02-10,2006-07-24,0988099336,2121
272,False,ncpdnCyLIeEyjQijuRBsnKiYmStPxtyjphVzoOcVwKsH,5.05,1978-07-04,2004-08-28,1530810762,1069
273,False,jbgUnIbRzfwmMcUylMRNJsRSwFACmRFgcyECTDlYGxHIhOoVAOIdERSUhfBiqqpGBYqv,615.06,1981-12-16,2016-01-26,2134641925,1801
274,False,YhZGjyIRHOZVcIKFyiwzjlqwrVzIAqxIBULsElqDIxlHGbnOUNlRHpEjdiGlvykWVVJlVrQvykSKhRkYTVaGrgMpuJgK,315.76,2005-12-13,2021-04-15,6468982966,1791
275,True,xlUVThTwiUEWTknMSs,204.51,1996-07-27,2018-08-14,1623244634,1569
276,False,wRaBTwioqBQFbOsvucvyoUJmpxeeZTLOcuvuNmoZUPefylMRBhJoBvYrGJisoNPUQYfjgihfrKXbKETIe,666.83,1996-09-17,2016-02-19,6807495192,1289
277,True,ALYYsinSimKY,931.62,1981-11-13,2005-05-06,5684418391,1225
278,True,YBmrNMONRWyBkTdzQXAvZgvlLsebNmEzxzmJwdTarQCReBtDthNzBwSMeitwQUcnuLdSzmAUTJSRetLIRVx,77.65,1994-06-14,2004-05-17,9917081040,1308
279,True,YRSIyKfLJPuStJmGyKHoGofGrWLLXRUhrekCbNbYKKMrMnqgyHZktwx,554.57,1954-04-29,2007-07-08,5344323410,27
280,False,LRfZtqkjwOytnRzgXRkJTSLkGNjCC,328.77,1967-05-23,2014-04-25,0860956392,789
281,False,kqdYyTdqwIDNmkymGoGitCwNTcqlIhANHgPHFmumONyfhOWdax,340.47,1999-04-23,2010-02-01,3533273068,3077
282,True,EofsNjCxAzuLAZlYcNyFmQSEzhXLyCgjqykxIpbXimA,954.35,1954-08-09,1980-01-01,0687225643,1097
283,False,hqhznhMBsZRNVUnUbjkKYGFxyRxjREeIbzrobxDhlYhTSDSyHIwCTASsVYRLwHXNMTM,642.78,1991-11-17,2021-08-08,4618344904,4179
284,True,kqNfdFaIZhjWfntqNPdpVNgWIyrzBEWBmhanBsJIshgWlDm,428.12,2007-09-15,2023-03-05,4946668372,3077
285,True,AOGjTuvFqgLxyEcgBgtkLWAzisUJLdGejbNgEnWIehqdLJMlwrxXBSYayIfs,817.04,1971-08-08,2015-11-15,1806147292,2677
286,True,loSExGNLWrGHfaFm,517.53,1975-04-12,1990-06-08,3822788977,1556
287,True,LLoTXnlJKOgKMwtwPPpRGkLPThgGvLnETuqVVvJuvncfLRXmbxlSFSbRlfJGMwKnyDmPYSEsLNADgOIMgzibn,446.94,2019-06-30,2022-09-03,4033990535,804
288,False,OGQahhfhiKnZVNSwPfaAxdqjUEvBEnU,855.7,2007-01-02,2018-02-25,5938515996,4969
289,True,SREiIuXPLoMlMohmRmGWWCJcPDUVmjrDcU,788.3,1964-08-04,1992-01-07,2500819881,1629
290,True,KujVDRavfCoIxKRSZCtxzyTClQDfsTtmfwMLHa,938.43,2003-06-09,2022-12-19,2861536320,469
291,False,pzPjErWupTBsefkzJqqLonoMRVoREDIYQUyY,936.25,2004-02-02,2013-10-23,9322437355,2875
292,True,gARbInWclDgvJeiQ,363.61,1988-12-30,2005-10-19,8756974846,1864
293,False,eWvkaSGTCdUkuyrleNJtazjnTaYZYGuBIMgrApANrvAETDMKeqm,860.41,1985-05-08,2001-09-01,8168813560,2740
294,True,kBZcVmPZbUUcMvdTNtKeGYbCQlcCHWTZdsKuWppJGluZUrPkHUnmsqbVkQtMjDzQOgxadeYAwfRRtmokmOxzKmVfvIBxv,579.63,1967-01-13,1970-04-02,9670796793,3716
295,False,AftyoLxfLCVQVClVaYhRUYcbUCxtwUwfFAJDcRXgWxJgV,621.81,1971-03-18,2003-06-03,0685691701,1621
296,False,LRfBMbamTMdrvdObBnxpTXcqDrwnpUPmwzNDpOMWrRmpyxwptiVn,44.66,1956-05-04,2011-05-25,3046815545,1217
297,True,GbCfhjYOObLAKYdjatgPdRTPWAQv,987.14,2000-01-31,2016-08-19,3730343265,4519
298,True,HMAdMhrSAPECMWivwLXLXrRiIQzmpLzUFLWcbGhOzqinzyUZbQswvKvKMSNgTaJxTxgvlzhVEctoYpCseaDbktPDJfxbykpphjxP,381.8,2011-12-02,2013-10-10,4100417951,1595
299,False,ofoMCpVobkxBdwfOgYGEFvYdWuYmLNwhbxuhDEHoybnzACvdxMfyDAESstcMtW,913.72,1999-02-05,2006-05-02,9858442608,1685
300,False,uZApvRWhOFAhLwZuzFtHpSvMeaJvOjBtsXQoiDzEnGxwtyi,996.21,1995-01-29,2004-04-26,4545042686,1913
301,True,lYTHCMkESsoVIQyYtLJNoZoQPDBdWZHkQGhaKHqEeeoViEgIMdSawJzOyJTXpRJScCcuHYKNeviMtCi,358.11,1999-10-04,2020-08-10,0462750228,3995
302,False,SorFmytrZGrDAsmrRicYEXOVzMtcBQTOQFpGqZUpflHQccDgLtnxztY,395.07,2005-09-07,2022-01-08,2266321985,1691
303,False,JfghaJVQzKgldNVNvTLsLJpnamDJcQhqIRiRGBBousWQmwduYe,646.03,2018-10-13,2019-10-19,6375778151,2972
304,False,QKxGRZhGsbOxoKzDEaSdipODAIKxInQgSTNXJtyBUxXOgXylbXpClIlg,959.11,1971-05-17,2003-05-22,3346920029,960
305,False,IcpXcOcHmEv,991.19,1979-08-27,2007-02-01,1335564182,390
306,True,jWTNRANJoZUbGQLwXcZxCtFWamCLFhPKwPfwCOJiJGdWxPAXGXmGnwD,749.47,1956-05-01,1973-07-01,8911370751,979
307,False,JZecvxKjKXIOknwXxQR,821.73,1951-05-01,2000-07-09,5168500385,4834
308,False,zGYsxkxxJHNGWEWMsqznNYRFMrBEthKgVMmKczCGyYtAWySeMxxoDUKCfBaVMufjlMIAImBbzNtfAKTPnKhY,768.05,1962-06-18,2016-09-01,2662302039,2626
309,False,LQDJOjemfVfSKhvhMlErockkffppYxVpFqpeYyDxZsN,572.88,1964-09-12,2002-04-18,5239964622,4694
310,False,RHZDNKBUtaccdttTmnWajVtziZwRSrlUPWDkqjA,830.63,2008-06-12,2009-09-15,0513719769,4441
311,True,BHOyzcTTdVQItErcJOVLGpJdVCZcmocWyxFRSvYUKXtsgxvrTLMyaWQjoypiqjqtAqFBPJxpDqkvjtZwTcptrelTuuxNFVTWtNh,575.44,1995-06-24,1996-05-09,8721259373,4493
312,False,zCDGOLyFSRehBLsVeairBycocJiEGdMYzwsVflHOUdcQaiHmolRDugiQNlwzCDULlaQIxRMUDJZLqmhGSjIaRqgsYSFTwlwk,769.17,1953-04-11,2016-02-01,1958197051,4211
313,False,zmyrSeseNBMNPDyFWKqDwVOkbShNnOsiYswqfqgWDtNn,629.23,2000-10-07,2023-04-05,4666618783,2511
314,True,uHSllTqVBvuGbKekneFszjfcLqzlmRlKQkYFzAbGaYOvXbOyxSmlnLQEIAlwGmtJmWjyzREAgPXKqYCxzAgwXauC,797.26,2023-06-14,2023-07-09,9998336571,3332
315,True,EaILhAAkAYcOcueeIxjugJIDC,556.67,1985-08-20,2014-05-14,7730868878,2092
316,False,dbmFRmjNXPnKHzUcSSaIuKKXhMHeqObFJVCbFPfHFmiuAeaVgbqUEYwmFmTiMwrKcWNtMrqwTQXetUtsrNgVchWrcHbMrivydbe,930.94,1966-12-01,1988-11-26,7638945736,2686
317,True,YKXDegNIZSNkgdgqipvwTIrZxjzDWTBhXZFSHppEhVmWLaeOwqhABtuf,597.56,1961-04-07,1997-12-29,7784120008,2142
318,False,xWuZAxIzKmpjJTalc,621.49,2011-11-08,2016-10-12,9827304487,4106
319,False,FAMhdQcytcdataRJ,268.1,1967-07-28,1991-09-21,9719672539,542
320,True,ebxlZwYzycoIGchvfKmywEjotcVvvpTPzKzRPQRSrwmvJnwCjFNJzktDqvyKJCRzfXebMdHHbePjqtHDwfyT,284.51,1955-02-12,2007-07-20,0988099336,472
321,False,bTVrVCfSDITaPNpoNhXLBwUuCyZDcGwedNLHQlHqfiHeGLMCJHvGmhTOPYSasZMlGqMgCWl,954.87,1959-08-19,1984-05-08,4568427457,942
322,False,tEeAXnzrBky,764.26,1998-09-03,2003-03-11,0241998789,4574
323,False,OAhCMEoUVgsmtoKHadcoQfGQTw,319.54,1981-11-08,2006-08-04,2005946269,4589
324,True,WrVqjxfjMDbFuiyDHI,678.48,2002-08-06,2018-01-30,5782498896,3662
325,True,fhzMXvQbiOfjPQSAjFhdUevuQkrHuXursnCmEEbHkaVBbQrqJpMOHvbnuXMKqndSWnBnRUSbsyjAyCERybTUrJQJ,467.44,1964-01-20,1986-08-12,3962971273,2926
326,True,THkjWrmIHvJcKQDucptyrGRz,64.76,1968-01-23,2016-04-03,0603489378,2377
327,True,TahJgXEyiQl,610.61,1968-06-01,2015-11-29,3844780879,832
328,False,hExMxvnirsyYmERNjrBWYiqeQJmdqiZDtzgEQczOjHSLP,910.01,1980-02-19,1990-10-25,2641000175,2065
329,True,sSwpFlThVCDgYoQNClRNsHvnkjjpdwQSHbpfvtqBsfslteDVkCGHvxecirNTobIuxvzCXBKuWBBTnaPjuNceOfspqBvFLLniah,287.72,1957-02-15,1964-01-25,5920390600,3460
330,False,BugGqjEybWAFxlZBu,415.57,1993-07-02,2004-05-31,1806147292,2155
331,True,TySiRhCLeKmDdmBjfapFpFudAMQjYCCn,25.64,1968-06-02,1985-07-02,4532509780,4606
332,True,CrKdVvGVrsWapFKuRdLBQuaFTLSYeUQfkUUkAEseSHP,450.58,1950-06-17,1959-03-29,1283584312,2770
333,True,LrAonVaZDYCJJUHuA,355.17,1978-12-04,2015-06-19,6547962152,1821
334,False,zdbjBoXzLYuYKQNRHLEWxwmpiddtzZxKTXTZGqSdJLegFlRzxsiQxBQP,642.52,2005-08-19,2009-06-09,4073881900,2894
335,True,VchzeCgdtUszUtllGEdeAKfUATthFQagNvhfeHdmadLttlwiGDDGvknvVJMNizKCgXDTIVlVJokfSjueTKS,920.1,2012-07-13,2020-03-29,4559263394,3578
336,True,yfDVecIRfYJRDvmcVVuiXEBJkPgbnCCMVjVrAJdwYCxDyGUYrlKtJZwhCJajPXcPJfu,128.61,1974-06-02,2019-12-21,5266492188,2483
337,False,QaoXCHCzoKWVVikUgFGpbrmDbPXIHTNuqazUvVvIHQBTJHYhRQpPQfJwFHwbMtmAAgQSfJRiYkfizwySuqHLsJPViShVl,877.0,1997-03-01,2010-04-08,4503542772,2797
338,False,ogDqfGYaMZDNAaCmioWhCHvQuQNqYsc,424.5,1969-01-19,1997-03-08,3879510322,1721
339,True,aTHfPiBUavZUDNRlzaMVesFKGGtXbukAs,638.0,2020-01-14,2022-06-20,6650952453,1610
340,False,mtMePrwyqYDsQaBrWwVcddXGxpKkXqpACzfK,109.49,1972-10-15,1995-04-02,8344094383,2742
341,False,uvbWrnnNZsKJilpnVqSorERSAtYbsayFqjnYWomqzJDyosqlhKEqzM,656.64,2016-12-03,2018-01-10,7989510054,1622
342,True,CpgaZsjNQgHfotqISutquPaoxZDUangbLWwsGQKaPwbFk,199.85,2001-04-21,2017-09-10,6263612955,2082
343,False,qRkqMvaMGBPhFPgGWRIVnq,498.58,1972-08-19,1996-09-13,5320723089,967
344,False,ucKUEUtvkXEdiCRDcSdChpVzYkqnuGHlak,620.67,2006-05-04,2011-08-26,1587735466,411
345,True,WTueHtdjlct,815.37,2003-09-07,2017-09-04,7961010831,4240
346,False,XIozPPZFBdkeIfhAgMjtWpGCnodruRthRgLukXkgzpalEqnckJkbCHfHbKVn,516.51,1976-11-09,1978-09-17,8995827066,4316
347,False,muFhyBFGTqRndjQemA,878.06,1965-05-14,2010-10-12,3502198524,1342
348,False,aJuQwrQLfZl,536.24,1994-10-01,2017-06-09,3064394366,414
349,False,xEBuTbSjlZQATusNRWsjdGosuljVyUHBAQJAGerOUJgEGZbAAmqTmAmZBLlIrEoyd,385.09,1990-10-20,2003-08-09,5284675533,326
350,True,GkrdLegFnVGDunrvGsvesWfmHrRHaJYLpeJPqdobW,9.98,2008-10-21,2013-08-07,9272262341,1518
351,False,pTkbapSCsmXlITdKUCjDDnvFdHXvaGrLQfAzMZatwgZIdSrKnYFIGeGMdHEjaBHecFuUtZDTehkMlEyyRxpPpBSVpHZ,74.94,1992-08-28,2013-10-07,9919280599,1717
352,False,kNwhPjCDliAAiRHttiAqzfqvRaikmZFTwnIxYNdeoBlEGHAZNUiHtEdGEbdwzVpWyOnZMYOPAPvRq,852.29,2011-05-22,2021-10-26,5667185947,6
353,True,dccovQjVDKIBqAavtUgVzrKeiWjgBowIbaWFYTrFxLEgIhruZmibKnstyQGokVUQlaAiJf,962.72,1955-12-30,1976-01-30,2894541096,2596
354,True,YDxuYjfPyyeHkTcDiKbGsWNxmXTheoApXOzNWzQHCpVmZKGVHxThlwyJdWmiLJleKXkUDmRqxgCbvROmRFj,646.28,1956-04-06,1961-03-25,2783053670,3724
