SCORE,EXPLANATION,START_DATE,END_DATE,GUEST_ID,RID,SCORED_DATE
4,FlHFmJSKkgQeFNLrGedjdRDusLYvAmUMZhoMnUrQRaltzznRdSSZTjfIPflCOLilpk,2020-04-28,2021-05-23,4816772150,2938,2022-10-19
0,IacziDQhLuDYGFSIosnjZqzBjETgOPMKETPKPoyktu,1970-04-27,1998-07-25,1108951818,2991,2020-02-08
0,JthQvwuerIyWAzOAsCDMXOhCuCuUPAxdcqkRQXOyLGrZYSgpzTOrAPrEBsiuDQDIxivpSsnyEjUnvfSlNmZQYY,1981-03-06,2013-10-12,7554905403,4722,2017-08-25
3,sORSVlvJxgQmCvzAftVSpiuGtKyhcwAqcsLlbuSeXCUQPyXYDuvhNNxsAFUZAKmULMdxOWUOwFUWOfUKnJ,1979-02-24,1982-11-17,3596404179,3291,2011-02-26
3,pAAfSZtSMlbCiIznQVFeF,2012-01-22,2016-09-20,6807495192,3832,2019-01-10
3,MUFewQmvjbNzGVqXkzlXpnoobHrLOLgNaXLweBdZPyESVCGRkxfkQFdbPoKRHmwXBbMmDDEaVVogeSvy,1983-11-20,2023-04-28,4749951247,2412,2023-05-23
2,UkvQCIhmpfoWpfVtLTfmyMLoWFMkWmFGxucczMjJClHvuTduhXdaG,1964-02-28,1972-02-10,0760561496,882,1979-07-14
5,hqlUufCvgQXjLnsxRoUXMZljyJvvveKlxLdpUiRsRxXFVXlkuntDniRhESyXTuuwPfsJaLcDpOxLcdNkgjBLjYQlbLRKVpTkiD,2009-04-24,2012-10-06,0523017525,506,2021-02-15
2,zaBxlzHdQnzeUIQNzKqaRtWVgQsYvDxZorgTswvNdPh,1966-03-29,2020-12-24,7775371198,1339,2021-03-18
2,GedAScrsDPjINaLUVzSZBkSniJcKvZCmdECbsLVZOQgNbx,1997-11-04,2005-02-06,9698880739,3092,2008-09-18
4,IKPBRENolSlYsVOqTzpLVInKXXRHPNbLlgLJi,2007-09-05,2022-12-26,2022506034,2229,2023-06-07
0,tzsTKAEOXAPMfaPHOYNglxfaJILCWLwiJkSGHaoyNfClOwSa,1996-12-03,2012-04-03,9008883553,3001,2015-02-16
2,KHhHNxQYYeqVpmsv,1980-12-26,2008-03-31,8481694485,4338,2019-06-15
1,mrSVAtmEMxQgtHTIfytDIvRrLVpteQaRmtlezMXQBjLDiCrjtmPsdbCPNKPLMMqwzaYjgmiLXWopqTuKmgaAVEWismMCQE,2018-08-18,2019-11-28,9496414873,4285,2021-02-04
3,AuXGGxzcaRXAeRUcRCcmNjU,1978-11-18,1995-06-06,5527604884,521,2002-01-07
3,mEqvixfJinVLDGMszxOKRqwkeMSdmkxIsryxhYZLaIRTeEPLPihbunlnRtRvGqAeidTTZZbkUEbXWLcwAGFtmOkqDP,1997-10-20,2000-06-19,6404667558,1075,2023-01-22
2,FxKkkzmSRvDsGQWSzPSATkumKacZQUmgTDyJyMseAvrHeKPpwZlPMkLvSRWJsRXTatAhONDE,1998-02-03,2017-01-09,4758581600,196,2017-07-04
5,YBPrAeIAqjypSDOUasIdlFkTVujFSsGuPUCOqGOHeTHawY,1982-07-25,2021-03-29,4601776492,869,2023-03-12
2,pouNKzlmqLQnMGwrktnjCmlDzPNaEnRHytXslIGEjRnWvnRkoRidHqCLxKhHKlJdeBooamo,1983-07-31,2015-05-18,0413836504,3470,2019-11-26
3,AJXKttxNoYcmFR,2015-06-22,2020-04-19,0047887674,835,2020-11-30
2,cgtwHksSmdgkaEoiZPNWzJDLxEmCSyCOMcPULLoiYLNGLzFrHu,1964-06-15,2012-02-13,0851261975,873,2016-07-12
3,cVfJGpNTnTPOZiWfasoHWZhdHwRdBGaWtlHYmYmTcmyyRNnNkcEoSNzkcpaiVwOGDqpxmtWdUAhfemjVGIOKdo,1965-11-12,2014-07-31,0368649397,2655,2015-08-19
3,PakKEsyFIbctteVe,1985-09-04,1998-05-30,8541306430,3114,2011-01-03
5,dOfjWMWiqRmDnJeCYdaBxGNIZxFmUrtwrNIaLrHFlFmRKvLezJIMxdFhvLhRORoyruhxwTrWFNY,1968-01-03,1988-09-21,5295685176,1148,2001-02-02
0,AWwjxDYnhtqScUaSLunkMBVVFAmpbFbLsGQIjdNzLDTKCJkCPYGsKSP,2007-11-06,2007-12-21,0957996960,60,2018-04-09
3,OWjkaQqtkMmBfuo,1969-03-25,1981-01-06,6417905779,916,1997-08-12
5,zvemdzhUfybOYjbrEPRoxCaTvpgwPcIYWTCeLbAeTaSJXIDPMHr,1997-04-20,2014-12-26,8991536745,3996,2016-01-27
1,UbFtVpQGPyNputWOxeQhajlnsUAqRfRvvzIATWNjxEsTcsaEONrmeHylgTJSgqBLdazkmeBvwFgOtuUscFHyB,1978-04-07,1984-08-17,7657834509,923,2005-11-01
2,FveqHhDMWYmPMvNBdMUILxpbfQCnryKSjfumzVOxHeuoD,2005-10-02,2017-08-26,9029864889,1831,2020-04-12
0,mfljJIYeIHLRNyyTIwpwqFNHDtDivqSSdgPEFVyiMaevS,1988-01-31,2005-10-11,8715510079,3102,2019-12-27
3,tzKSKQPqKfdAZCkgJQQFrTOxieDTelrIRPnNQTdIryauQOdWUrnMJhaljZtyxAgisAqZodGPTkdexEcalTBTuIpwss,1970-12-25,2017-01-05,1983866502,157,2020-01-20
0,VIsAdQsukUHYVjexhQSvTJAgr,1968-02-24,2018-02-21,2089195445,1178,2023-03-19
4,RjdyNARBjCyCqFSMrJWcwibKMlnbvrgiELImoFmvEcyqHJOxwrcDzgfoJEHPnJrMcgKyeSFjjZkWeumTeYrYy,2015-12-08,2023-06-30,3688894484,1555,2023-07-11
3,QBHxGEkGEOkbrwjBEPaVNSxdG,1998-10-27,1999-12-21,8109796007,3398,2006-02-14
2,MuuEZYgIpeaCmgneIsdQblUDGDOGQvcctz,1962-02-16,2006-08-07,7370759611,3343,2014-02-05
4,riKYKlYOSsDkGElbqqIoeUGydRfdPdOvJiviIpEnLCqJ,1968-06-30,2003-03-28,7792283049,1357,2022-05-05
3,apgOJQfSTIQnXolyoPWiAmOsgolWjSoEqvBqdarBvVmPuSHqoNDF,1956-01-10,1979-02-20,1768477558,1120,2011-07-01
0,bKhxnggYNrrqztAAEXSaNHBXowqjAhVyjUWsBibMHMUnsV,2019-01-31,2021-12-02,3107771232,4807,2022-04-05
1,vwnTtERDpBqwopcPzgMcoCoOamfESyhHvkEyZG,1980-01-13,1984-07-31,9167335561,3725,1985-03-24
4,bjGnqOLWyihQnfVHdsCYFOtOUd,2005-03-15,2006-08-08,7230249264,1497,2011-01-11
4,xHwphQumgCiNZYFTrFBFNvGuqQePmsuRfLJzYkuZzOKilOsqCDGEbpv,1965-05-05,1981-03-13,9168935840,4750,2019-05-29
1,hCeGxuLYpvSoehYRPrhsEhSemUUaSfTZvXQCtOrVtDyaMkvLgiXjXlWwMoToVGkqurKxjKOyzBdKAlIC,1987-12-04,2014-11-26,6960276239,2436,2017-02-04
5,TPTagzaNIXJonIvhtvihTmZdPZeSOiiAuM,1976-04-28,1993-10-15,6347371682,4576,2004-06-28
2,dKhInnEFwimddDdloU,1997-11-20,2017-10-27,8830305176,141,2022-04-17
0,FSKsVuMeNqamQVzJKiWpdwSevqdmIXXsAKoDVxtEFpzXMYsTnOazWhNVjTFRkMPcNoDmJvuTBUgIVKUYfEFG,1995-07-01,2012-10-25,7950624956,3440,2018-12-13
4,pLjCxtcMOmXTxpcAXGPuEDJBFtNqPwJlNxnoMHUFMAMojTNGFwmnJsyoLZJdzO,1994-12-30,1997-06-04,5044665535,4017,2002-02-17
0,cHGnHygPNQHQFCPeiXtkWKUEKYZNiPRZxegEUVSSSRJztGqXTmZMzdvynDqHXzjxeslnxobLjSGLXqRmxDaAGRo,2002-06-02,2007-05-15,3290992737,4625,2019-09-27
4,ZAuVDEyYqRwskNyzQaFeFJivvtAiModhYp,1992-05-01,2020-06-30,0944339576,3734,2022-09-04
3,IJLaDXsXWLGLrEBHUAlzCnW,1982-01-30,2004-04-27,2487262450,1390,2009-03-02
3,zxWEWssGcABmHLAINSOdmQRxPqeqIMveDLYeDsSwDvzEcriPNBCoDLxYBVrGczWjTwiHnIkrgZgFCFqPVjLUy,2015-05-10,2020-11-19,4713332245,3035,2021-03-01
1,lmlnojaJSrselsJFkoPtPpvuJUmLBfCXsuzwTSOERAMODHExHBwSycClraYaPASFbqKhSxenfEa,1955-01-17,1969-04-04,0609971528,2462,2020-02-07
5,HVvJeDoNOLYUTKsfLVKzuZgqyrRENDbEslA,1964-09-29,1968-03-22,2773157256,298,1977-07-27
4,ZlKwIeQSQOtxXwUSjntNDSQGdalNwufCbF,1972-01-10,1991-05-18,4324407052,2803,1996-04-09
3,IMbbldhpmoHaybiFLqMbptocTeXFriTarTlBMaqUccwB,1967-11-01,2018-06-29,4823633392,3220,2022-12-05
4,YlNwBBsXBVZf,2001-03-22,2020-06-08,3957126862,2319,2021-01-19
0,kEIDkdLEJLeghJMXYMIAhWxr,1988-08-21,2016-11-27,9256052423,2665,2019-03-28
2,qPjGfsyEEclTLdlZCNjzKXhbCyobpTeWZ,2013-03-23,2022-03-19,0279880893,1521,2022-08-28
4,CweYOcPYaGGVsVRbAtN,1950-10-04,1956-05-16,3310591520,4104,2020-12-06
1,FmIlzVJHUNpfQbWeqhaVjOoUMgyJ,1950-08-28,1998-01-31,9305917372,15,2002-10-09
3,PHhgqpYrfEcWCXAepjFaNQISQRouRcPCkjqxELybKgiGeIjXlLrDCqjTuZYaHH,1990-10-29,1994-08-28,8809293638,4865,2012-05-22
2,HuWBWwNQsBitYnrlrxueZFqjhzXxXumuIMNSmtHQFQZVLgxBSKIvgTB,1988-12-01,2020-05-13,6205829002,4296,2021-02-25
2,VoukXXRNXyFBaxEXqSXWxgWhCRQLSHNhPBebWkAlaAaNKLojJLettwDuGYtkmykXXIZyWFGWPSLOm,1973-01-19,1993-11-22,0941976877,68,1998-11-03
4,fwWvpxLYxqWYufNsBTgsSdWuPNiHDlfClRcqtXXNYABRUxWDRMcQYeqLefbEavgwolIHPhnuaKpQrlbFknAcya,1972-04-05,1992-04-06,5358562997,869,2014-03-21
3,ckZwMgbrOaoBWQMJZIyUjTAcBdAyPRpDfskvJBdaxUuNlDaOkhHYxjWDIc,1966-09-30,2011-02-27,4202449313,3281,2013-10-30
2,ZIKICwiTLtKbaxtXphGnlOKvwfDotWjWPQmLWmJPctNmbOIBzgqZSizgGOtsiDEhyD,1951-05-23,2008-04-16,0519228247,923,2010-09-17
1,swwsfTuicIewjhGqZVveQYeFnvXswIfmHRIzmXEquiXUasYERsViPcHTxNrYufhDkgzBHcAXGFEoQGrTZTSXZhsEYQR,1982-12-01,2023-02-11,0201071376,1507,2023-06-07
4,GKpmarmGcsdqkQCCAVtifxdDkcsdLqOxNgJsPIBYWucEGVnYDpekvksmdeeszbMdLoOamQWlCDlhm,1965-10-29,2014-07-12,9478289347,1660,2018-09-28
4,gLnayEZfrCvuHCzJCckgRVNbZAkxnxRQZLNHmHYOGBfoawptoUgybueQBROcgnYzVeHxywcpwuEQqhr,1952-01-20,2019-08-07,6859775087,4082,2021-11-26
3,SdbXgJczskwipndFfnwiMlvivsarRJFzkNxAKMscFGUgFKZWVqcKxEAMmjEKZCGBJzrOAVtdlaKqMtgLuJmBzji,1955-07-25,2016-02-16,0972921109,298,2020-12-18
1,hakZLqaxNIGGlNxwaDaVoarLxNSvVbJnRzXPJmBclljcsxcgIoSFDxQsvJsOgxlTfXdELBMDohACQVgDaVeAZLHLjIstkZYX,1976-12-11,2017-09-27,6157081563,3684,2021-02-28
0,syKMhUtSSJgFntoNegNYbNurrTvAmOVLr,1953-04-11,2016-02-01,1958197051,4211,2020-09-11
1,RXcqdLPwiSkYjjRbiUFqyqCRqpTzaFPKSfeTqVvIbNbFzoPpEcuqDghJanTFyzZGVNAGsuMwvdmJHKZ,1960-10-02,1980-10-09,3775584809,1228,1999-03-28
4,xRcXExdUncZpbfObzkYJZclKIputbMqyxXXdzN,1980-12-02,1989-04-25,2868082959,1412,2002-04-15
0,lABUDPcVSkQtODGSwHxFhiVZdJZlsKUNYbWElCykjMOqwLZMLsmNJhQBEVAFBZoFDQsVYYiVhdcpW,2015-02-12,2019-12-20,3712045354,3533,2020-11-09
0,muLOOdAmcUuyYCDDxNCBzJFdpSjYgLITAyXAQoqCAQyFTWEUiFcVMDuSSpPnmnvCyCUKSzsfOkwfttmDRwGUyS,1991-08-22,2009-03-22,5593347675,1852,2022-03-17
0,WQKhPPwxzokOCkAaLkutGUyE,1955-01-23,1960-04-26,5292928669,340,1989-10-02
4,JlMLEcYSCgLhMKbwHNWsQZBYc,1997-10-26,2002-09-09,0792538785,1607,2013-05-14
4,vQplFucDVEjilQVbkyXibsxYEhcwIAVZrLzAsAXWhlVpHiEDqZbJNyclxYCBwFvppspeevlQGZybt,2016-11-03,2021-12-29,7834766513,1512,2022-07-24
2,SrILqnCMoBlxyZjXwqnNXDHQAexOWpPgKGsRWTqLvUcSkLhhbhHgWR,2020-09-09,2022-05-07,7821863628,3787,2023-01-30
1,yUudMriPOHvaYPmtqBoVl,1983-02-25,1996-08-31,3046696319,1757,2006-12-05
5,EcKrotUxqXKjoirzmTCynDeDbJpbvbEGECDvZCpiFRDlCUZDOhiUOOYByGBFvTdB,2013-12-22,2016-08-27,7418635114,4172,2017-04-03
4,wewuhejOhLLiOQTypPhWBEQskcLIZPRQFwxUCNCjLryTYdIhLEOORZXJkOolxYTqUksdsmTdQng,1962-06-17,1986-10-16,8163120336,295,1993-06-18
5,qaBuSoXMtfvnCWjtyQeFFXhLauEBuqaDesfgrzrpmIcJPKRdCgBcYHPSvtCEmHGFPRuoRmhPoJ,1962-05-29,1967-12-01,4263241079,2557,1970-04-29
4,BgMMZWTKrLqlDxBSHXRmDvydhVaeooYgVyMboqavMZVAEFnmvvVIxoRHPnLgvIMXhOHrH,1968-07-16,1992-07-06,9951151828,875,2016-07-17
5,aYybvKmlyMigOMEFVUfHOdynGUIWMIhhnHZZooDyxQQORIaxHPakirSYGq,1961-12-24,1963-12-13,9059796376,3792,1986-05-06
5,DSMoOCsxxuUqKzuNNYSAxHfJBZswPYsqIyKGQxAyfNHHyLIykTFKpzRvutvSlCUClHevlIsdPoTGjddVdnHJIWSPNMDeXMEB,1997-06-11,1998-01-17,2781619086,861,2007-07-01
5,JfkXKthVpsLFUMEkmkfrkbA,1964-02-28,2023-05-09,6745064831,2589,2023-05-13
5,fYvucYCvczqyaWOkPFuhLKKqGEnJQgnysZeSEhEizZEOijjVohOENkTtoAlVrByrWti,1978-01-14,1983-03-29,9948161001,3708,2009-03-26
2,DpzlXnBAxZkuWdlFXvaPfNDvs,1983-02-21,2001-08-21,6496535835,4259,2001-10-02
4,UUQWhzRWutLdyGXBnUBpqCrGgTWqZOBanTcLSSVsebmJbEqpmrmeHiqckxfCIrMWsrNqqYkYfqSGPlKFrnOyBWIwTQcxxVOGHZHy,1994-05-10,2006-04-26,6557639170,2942,2007-11-22
3,tfQQkhMYWyUOJWdWAGNRmUGQnIrtLExOCMZPcGrBDTHkeHMdrnGNZLVAvEYdEchZbqMgZzauIFKsGXaO,2012-12-09,2017-05-08,2405084377,846,2018-01-08
5,hYWVykmGiQyTsKuvtSizRUpgbQhKeGgBnhkHUhjnGL,1967-07-05,2000-01-27,4849252518,2562,2015-11-08
5,MmHgXxMRdbadRPodAKxxKvElJekMuyHLwBciQrnsuoEYlhnRiUaorBGBRltLeaNTguHpT,2003-07-02,2008-09-03,9706116721,4935,2018-08-23
5,fdzEduOqWafFQdBltfiLUeVMpInACwZBcAwJ,2016-06-06,2023-03-04,9578831347,2538,2023-05-25
4,VtxPFVjJsJlOyXeOLorZqkDEocTzkeVoPLYnpIXvMFQVKoJKRJrmansqDOeVrAABvWDwHoBtNiWPYUtkcynuNGnz,1990-02-12,2000-10-27,5156509556,2494,2019-06-07
5,NpXRuHIzasKzl,1958-02-10,2010-06-22,7800265056,1272,2011-06-21
4,pgGZrPhgwgvcnZIalhOEyNzHBrxCLRokdweCdOEcSlvuLyOCDYTXUOUavrfUekirdb,2002-08-23,2005-08-11,0583628650,1651,2010-03-16
1,vaXsBQYyuBFmOTQVewrAXOjPltcgdCkhlknkgulqvgvkAsqxFTWJAVRVG,1990-11-05,2008-06-27,6027134701,2880,2011-02-25
3,rrlMkyyLjVfFlTDFSqPzdQQoEgOYsnKdtblRRzCxDtTtiaIXOAlWrlvso,1983-05-20,2019-01-28,7169159020,4997,2021-12-12
2,XUalEzSWywmrlbBAivQBnZayVaEtLVfYfsqATArdfhBtFkJT,1953-06-07,2017-12-31,7968271909,1630,2022-02-16
3,IMXyGAWcODXKUwKOKSrgnRgOcIwxZCKZEJhSLjYUWWpnVGSbcyNcfYtXqCAJstmsqDpDyZGkbCsTaoYxsCwiIMkOsExLLjTkI,1986-08-16,2020-12-26,8566138788,3398,2022-09-13
3,QghTEjWjVmFYzlgUw,1984-09-26,1990-06-11,2665001797,4831,1994-09-05
3,cxjiLZcEejctdCaCSjKpBHtpAaYQxEwvrZJMNSrCPVdghnEDtuGwJtlGKXkOjvzkMwPfdSaqxMrtDxZbQUbJA,2007-06-22,2014-06-15,3615730157,2893,2020-12-23
4,CAUubpOMXWwxYBjzeJHVgHjYQSBlqtYFFRDvgqPmphvj,1956-01-28,2013-03-03,8196123176,586,2022-02-10
0,AozRpSNhZBOsOpdHuOTWmahcDhIISBqugwMAIjpsHiqgWEWCapdAFWsH,1971-12-08,1991-10-05,7163838335,365,2013-11-05
1,bztsphmySCyQKNMfFBEMxyoXmPnIEseGItmLgOOiTjYArvjNZRFjUroyzPSvmrYJFxIvEqiVXuRzQuufupMlvzhHmDu,1971-02-15,1994-12-31,2485181766,2984,2003-10-04
4,XxjInasPNEoKmkuCZuZcdhEAlCx,1985-09-24,2008-01-15,4580517614,2017,2010-06-28
5,KywvoSrzEPqmZXmPWUayRgRTkamaiahzOLwa,2015-06-19,2021-03-10,9826457032,3769,2023-05-10
5,RZHUgSVmXREfstswvRxXGqpZLkUGEtMiTBWUlqBwpypjqZmwdEHLADZMIltYQr,1990-09-26,1991-12-17,1251592097,3744,2004-06-16
0,aESBVmcNUlruubXVK,1996-08-31,2001-06-19,6154280434,4448,2021-07-30
0,oFEmdpfKphfFvjujsaAaZhgRWdjUxEDyrisblNnsiDOrSyjFkBUmRFJApthoVLrnoiWJYXWC,1979-03-12,2006-10-13,7590354170,2018,2013-02-23
1,wMKdEqJyErAmEYwGUDQfifdZAKArlmIfNqSDMESWcdoYjJdhYwBJTjqWmqLmz,1982-12-14,1990-07-11,0746612494,4663,2014-06-13
4,rwlxcFOUttqJbDacWAnkHjfcgFwoGIYwSkQgFISEhKArnUZBIsqTlZNMghjdJuNQIuxxNlfrftt,1972-02-06,2006-03-04,6948753139,3178,2017-10-26
0,lJwQJWgGGKYywIkQDLnCfpuufxZWOxaMomTiPwlCVwaWlW,1995-07-22,2004-11-11,4096861819,1132,2014-07-03
2,reTqooprkQLpifgeGrvTVvMUUIkpJsEZcQu,2011-11-04,2021-11-19,0632017890,4166,2023-02-16
0,FKiZkJfDAJsvFFpKyHQmmscPcOquNVycZiCJsikDlMsDxAPbhjkzdMSbszLCVnwECCSBBouubtzgcQROrsHwFxzkH,1973-01-29,1992-06-20,5545366058,2831,2004-03-04
4,bEwPONbPnHsFxjIZuybyfHJlMgNOanTubnLDDetdTcnOrtaKDVwSlmRzVmiPNeiSKUn,1983-02-26,2002-08-03,7751966209,3384,2005-06-02
3,NKmXhvPkwgIITrCTgKBjOKTXAMSAVWYpmhTruROfUGMt,2012-09-11,2013-08-07,1702646595,2406,2019-04-02
2,yDqYxoJamHmchKizUIZntRpJHTXOxrfRQxqrmhmcgFVcXZgASSKcGJN,1952-04-04,2009-02-05,1432621583,660,2022-07-13
2,ILrgdxIKewIPXdVmRiRAwiapVbETvyHgBvlDorVFVH,1991-10-26,2018-07-05,5387070229,4813,2018-11-23
3,xsiNsfQYYHTElDZDPaFPcGRoDCmECJQABupiRNgbbWXHOlvXRHNwIyHBdEsaKVlDzvXIGEdRhiqjPSGxmTuCVv,1984-01-31,1993-01-13,2803270098,3298,2003-05-07
1,oBlksaQyTAnHHMHOG,2012-10-27,2018-10-29,9855858770,2471,2020-06-28
1,AxkivPItVnyZSlMFtFvoVnLUFCnPnjXGriSxEspQNoKNIZdxRgZCAzRXs,1970-02-02,1972-08-14,8569845271,3180,2009-02-06
1,LQflxcuvQpxfvpSVPdLmIyJumzFgyRlPLlwpUZIumPgwBUaGBSXrAWWyebGPDbvCfBPrQqY,2008-03-17,2008-04-05,3312543598,3412,2016-05-27
2,zawvwhqpvEwMnwzADBMBdYsVnineGTTznWOqVxMVZNzzUEwPJBDNRqSWztUmV,1952-09-05,1957-04-24,8318957518,2915,1985-11-14
4,YFKFtqFQIlNaSkPzIQoIQRNgqWWTTWUUJiaQLJ,2017-04-10,2021-04-12,0033365456,3922,2021-09-23
1,bpQXWIapSUnVLQnKwNXhYtErWlBvUYOEDbYBiwXNeFgVMRYGqFoIJECdsujuayfIdDqLeyuWLOSyUIDl,2016-06-23,2016-12-17,7502218687,4451,2022-06-05
0,rMiLMdygdYgKQbxBRBSnEArwyRzhRqpaRDTotEXdYKcdBwQDhJVmDBxMteSymEwDOIFkMdhEIngZaBYCywWaaKYZBQZ,1998-02-12,2006-10-22,1414694451,512,2010-07-20
4,IQPEpxfxzevUAqnrnqjcpwfjPfGthjQiezrGrUAHritltrrzCakJqiGajYOjwIGTfCki,2011-06-07,2016-01-21,9967977235,2043,2016-10-27
4,apPotilbvibYVHNyzcdQcmBCGvXsJKicOrGxj,2012-10-22,2015-06-28,6403416654,266,2019-01-04
1,JXXAXYQHBbemMzXHGyVyeXpTMiTcNoSGxsMCYTFkIQYKPTXISgBSxFTZleZLWGcfVrqKJ,2012-08-20,2015-03-15,5994761235,3075,2020-12-12
1,ghJfnXdzEUesRKfAGZYbajmckNEkCgcEpHLdsEjODohgnIXtJdSOYBNRKCiYJnnSmPuASETkbAo,1982-01-13,1998-10-25,4895073356,1775,2018-12-09
0,KLZWEsqrXhJSrWbrjdXjcMy,2022-11-22,2023-02-06,5270851600,381,2023-02-15
3,ejLlQWWLBCbNEdDxjwYMAjwmaUPJaIaZnjKFNgyzykdVAyisGbygAcQlZlTZnhHlejWaBGOHgsUxAr,2012-07-07,2023-02-15,0983315104,4563,2023-04-25
1,CZOdrCLpaifWlKOULXjdnDHuvuMCfsnLljrXKWeqXYfRRxmPYmFuKTmIFNQSUvDqRaNYQfSBqsUcSCyTaDrUAsWKSOELzzMJcRqU,1951-03-17,1955-07-04,6595615908,902,2002-06-05
2,ljfOEZNUTYqdfDIoxdWpGYpgxbqROpQcVTbjjJWmeFNraMkqaOhApJvrwhDIdxeCewRMpxxDoghZrrNEn,1960-01-19,2000-06-16,0583617923,3127,2014-05-17
0,kBrCVafrDgSvGQBoyIzytXKSnkXTzwCnKbGEJVmkzHuQmmNnOHawafqjWKX,1980-10-22,1994-02-14,2349917022,1030,2018-08-24
5,PEYmQEvyEwTMimlIiGNcVHoXaCnvcHtmqIYMBAHMrHhBVNShRvuhDUhcuSXfVCgBILxoqCmoYLNkjPugorojgiWsJSkdPJqxf,2014-08-08,2016-06-25,7297122318,271,2017-11-22
2,yoOnPHebUlniihgnhHqtiOchVEe,1980-12-29,1991-03-06,3483191861,2718,2017-11-15
5,SfJawjVxcEkSSsfvwtGUAyPTBTPKkjEMmTVewLbUlaGTLYyqmiQIhhAkHeNlRDfGSAjnTucbLAknYBjBYIIQ,1993-05-27,2011-04-21,6111854522,3150,2019-05-31
1,fiQUQpawcziUvMUNbnLyEeACELBaDZTdRosoIeXSTznHeQnFuaotSCdcaeLsFuXyeounZfIhDIUgITsUUbNRocyD,2017-04-23,2021-11-06,6401686961,478,2022-10-14
4,MELHmNVxGJdEiQdgZOmBOeZeONQfnYUMurHBhFhQOa,2007-02-04,2014-06-05,4713960431,3327,2020-07-18
2,gwNoLtIjbzICnXytYqDPdvmpSTcdTuCSrFxZdGlfGKbTfQhxrPVohAbVwyfWJSeqRaGbaBbAjfMtOVASKEAqmiQCFjY,1984-04-27,2012-10-20,2898407548,3677,2017-06-07
0,FkpGGFRjfzvzwsUitESRXwCfdIrPOSoEPqAACZB,1984-03-21,2017-02-16,1637325361,2468,2019-02-02
3,VRiwEBrDNOaRnAVGEBRiJCPJvGhGSycnrES,1954-09-03,1988-07-10,9762617022,1203,1992-05-17
3,hmrfHqzgPlONxhkRnBcxwlRcKHIPtxXOhoGMsgMMnJQYtJhrGAYlbqATzafGrcrBvMFzkIAYCdcC,1974-01-17,1978-06-17,3027674475,2671,2021-01-20
5,YCWGyNulArzEfoGGegPYXJZpdcYcqdomhuiilQdWtObpByChJkmGQYQNKFZwCXWPxzTyqDvdkltYeEbFhSNI,2011-04-24,2022-10-12,5524724916,2486,2023-07-17
2,YJIEPTnCLJzMaRoniiiCgrXEqifxDirbPDpQnKqNQH,1980-11-28,2005-06-28,8758990152,371,2014-04-03
2,YHkLjwdEREhMSurKLekhqxxFdNq,1995-08-12,2003-09-14,8107340583,2501,2007-05-28
2,bxijERSEqAqpOxxmUfXDoEwbavQsZlXGWsvIvUvDkyNXrYKKbMwLJ,1975-04-09,1994-04-15,6328688161,3419,2020-12-26
3,SWjJoZwPFwduYaRIQmBKNcOjieEKludBHaHGGoBS,1999-11-25,2011-01-03,3279136298,4546,2019-03-17
5,pKmADMmlBNohjEyvmYFjBDjLZfNUGeOFVxpjitgoVMbWODxQveLBlN,1951-11-16,1973-02-09,6651861762,3720,1994-08-08
5,EdKzjCNOPoithvLVZHlcBpEcgAasZmKkiyZgtNaWPZKdFhrDuOeXSvgDZnDdAidxynacXunNWitfPaFcckxeOfH,1962-10-22,1971-11-24,7026817179,4199,2018-06-08
3,hTSgcyjsdBPokjrQhxeqLBHacVFlDFotDJunHEsVzmznmywPPnvrpjvniWAK,1992-01-29,2004-07-27,4264170144,2593,2011-01-08
4,tFheBBcmcZpnUrGwaACgunWjiOBJdMHxDnsTtDIgidXAoNWOlfqSQeHjNdkDbKskEEzddcDJhRUXKyKgmMeNuJgfFPIPu,1969-07-13,1976-08-03,6348224735,1588,2000-01-28
0,ZyTQHrpOHGUlwpPxwTVamSBvJVIrVTxUKJHQQJVRGfIXEuYPzVXFM,1972-03-24,2008-10-24,0147828305,214,2019-09-15
1,hkIXnjUjPSx,1975-02-21,2022-05-11,0338621096,4534,2023-02-06
0,pZrryNKiDAIeBkVimHlGroyvCRGlxzZpyHFxJpdiIievpTIEyKXyBMtEXTXfKXaRISsSaspXTBUUlfxlClN,1999-11-29,2005-09-10,7102841279,1714,2007-04-21
5,IncUykyRNmIKHEJxKfzNwvDTaRCqVsvb,2003-01-28,2017-07-09,8995827066,973,2020-02-19
3,BchnSpqqVbVlinHMTxAjUHEcVCjrglTndJyPlWoyExynXjKyLOIBNyHSfPSf,1987-03-22,1999-04-18,7284433199,1172,2018-06-19
0,PKkzxgiRlRZoiOYorHzjbEZQXSL,2005-07-04,2016-06-15,8718141629,199,2023-01-04
4,HSuaXzsuqzDaANlVasxLLorzbRyOMEiWoDXgCExLzmjXqwpRnbaHDNmLBBEIEfVUjvIadASTnTFf,2023-03-28,2023-05-07,4957702864,3764,2023-07-15
5,TMrIDxEjQqJPNkgBDCKoWWzwSZdZWUZyQyzCqVstwBnnmsvVnDnNPinrQBtqhkWfoAGRFTirVXSHTHWyQYxXpghGg,1994-10-15,1995-04-16,0511970298,3001,1996-07-09
5,YpzGpnVvechfXAODyjghNwzaLusmEoqhbnkTcNbhSSxJTzIDY,2010-01-25,2012-03-28,7949085415,78,2013-04-11
